project_id,project_name,district,state,latitude,longitude,land_area_acres,comp_offered_lakhs,comp_demanded_lakhs,litigation_cases,title_dispute_count,comp_disbursal_delay_months,public_objections_count,slao_officer_vacant,forest_clearance_status,env_clearance_status,delay_risk_label,source_portal
PRJ_MST_1796,Urban Transit Corridor Project #796 (Kerala),Central Division,KERALA,22.3693,82.7623,77.86,630.74,994.81,4,3,16,102,1,PENDING,REJECTED,95.0,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1797,Industrial Zone Project #797 (Lakshadweep),Central Division,LAKSHADWEEP,18.5097,79.5831,342.98,3728.96,6204.99,5,4,15,9,1,REJECTED,REJECTED,95.0,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1798,Bulk Water Pipeline Project #798 (Madhya Pradesh),Central Division,MADHYA PRADESH,22.665,83.9204,67.45,765.93,1073.17,3,3,18,72,0,PENDING,PENDING,82.21,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1799,Highway Project #799 (Maharashtra),Central Division,MAHARASHTRA,19.6331,75.262,57.03,434.7,696.78,2,1,7,58,1,APPROVED,PENDING,72.44,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1800,Freight Corridor Project #800 (Manipur),Central Division,MANIPUR,24.5258,76.4195,209.26,1414.4,2005.36,2,3,28,30,0,PENDING,REJECTED,92.44,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1801,Power Grid Line Project #801 (Meghalaya),Central Division,MEGHALAYA,18.8729,81.278,349.34,4013.75,6497.69,5,3,35,27,1,PENDING,PENDING,95.0,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1802,Urban Transit Corridor Project #802 (Mizoram),Central Division,MIZORAM,23.5208,79.8285,20.41,197.98,288.0,3,3,25,59,0,APPROVED,APPROVED,65.91,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1803,Industrial Zone Project #803 (Nagaland),Central Division,NAGALAND,19.4681,78.6175,46.04,498.69,807.04,0,3,30,2,0,APPROVED,PENDING,61.18,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1804,Bulk Water Pipeline Project #804 (Odisha),Central Division,ODISHA,24.7615,83.2506,20.89,152.31,228.26,6,3,11,117,1,PENDING,PENDING,95.0,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1805,Highway Project #805 (Puducherry),Central Division,PUDUCHERRY,21.3041,77.9188,43.44,311.08,493.97,1,3,16,54,0,APPROVED,APPROVED,55.89,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1806,Freight Corridor Project #806 (Punjab),Central Division,PUNJAB,21.7044,83.8687,131.8,1416.03,1900.02,1,3,14,13,0,APPROVED,PENDING,54.58,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1807,Power Grid Line Project #807 (Rajasthan),Central Division,RAJASTHAN,18.7659,77.494,124.61,1420.09,2194.84,0,1,8,57,1,PENDING,REJECTED,75.62,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1808,Urban Transit Corridor Project #808 (Sikkim),Central Division,SIKKIM,22.8068,76.8686,194.0,2158.2,2871.78,5,1,11,88,1,APPROVED,REJECTED,94.21,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1809,Industrial Zone Project #809 (Tamil Nadu),Central Division,TAMIL NADU,11.5156,79.2695,119.54,1129.65,1912.06,4,4,31,14,1,PENDING,APPROVED,95.0,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1810,Bulk Water Pipeline Project #810 (Telangana),Central Division,TELANGANA,24.8541,80.9235,254.25,2049.88,3061.42,1,1,24,1,0,APPROVED,APPROVED,51.45,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1811,Highway Project #811 (Tripura),Central Division,TRIPURA,23.42,82.3029,99.4,865.31,1350.3,2,0,17,23,0,APPROVED,REJECTED,61.31,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1812,Freight Corridor Project #812 (Uttar Pradesh),Central Division,UTTAR PRADESH,27.0096,79.6081,69.92,624.3,892.77,7,1,14,77,0,APPROVED,PENDING,83.67,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1813,Power Grid Line Project #813 (Uttarakhand),Central Division,UTTARAKHAND,19.2059,79.9647,349.54,2813.34,3811.74,2,3,31,63,0,REJECTED,APPROVED,90.58,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1814,Urban Transit Corridor Project #814 (West Bengal),Central Division,WEST BENGAL,23.845,83.6039,309.33,2191.01,2791.15,4,3,5,111,0,PENDING,REJECTED,92.0,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1815,Industrial Zone Project #815 (Andaman And Nicobar Islands),Central Division,ANDAMAN AND NICOBAR ISLANDS,24.7835,84.0662,45.37,518.01,850.91,2,4,34,70,0,PENDING,REJECTED,95.0,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1816,Bulk Water Pipeline Project #816 (Andhra Pradesh),Central Division,ANDHRA PRADESH,24.0744,83.7667,113.88,737.37,1052.12,2,1,33,99,0,APPROVED,PENDING,78.36,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1817,Highway Project #817 (Arunachal Pradesh),Central Division,ARUNACHAL PRADESH,24.2329,81.2252,58.36,460.77,696.37,2,3,4,113,0,REJECTED,PENDING,87.0,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1818,Freight Corridor Project #818 (Assam),Central Division,ASSAM,26.4632,92.0997,290.99,2763.29,3927.22,4,3,17,23,1,APPROVED,APPROVED,75.11,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1819,Power Grid Line Project #819 (Bihar),Central Division,BIHAR,25.8306,85.0616,54.33,397.12,516.82,6,6,15,26,1,PENDING,APPROVED,95.0,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1820,Urban Transit Corridor Project #820 (Chandigarh),Central Division,CHANDIGARH,23.5344,81.6649,62.63,384.22,537.64,4,1,7,36,1,APPROVED,APPROVED,59.87,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1821,Industrial Zone Project #821 (Chhattisgarh),Central Division,CHHATTISGARH,20.7953,83.2828,41.4,324.01,484.0,0,3,24,101,1,PENDING,PENDING,91.57,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1822,Bulk Water Pipeline Project #822 (Dadra And Nagar Haveli),Central Division,DADRA AND NAGAR HAVELI,23.8577,84.3122,252.61,2407.99,3655.85,5,4,31,93,0,PENDING,APPROVED,93.67,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1823,Highway Project #823 (Daman And Diu),Central Division,DAMAN AND DIU,21.236,81.5647,178.85,1190.8,1494.68,7,1,25,90,1,APPROVED,APPROVED,90.27,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1824,Freight Corridor Project #824 (Delhi),Central Division,DELHI,24.3094,83.1954,240.47,2633.36,3648.97,1,3,21,38,0,APPROVED,APPROVED,55.35,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1825,Power Grid Line Project #825 (Goa),Central Division,GOA,25.8382,81.0632,124.57,1172.67,1977.66,1,3,30,62,1,PENDING,PENDING,95.0,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1826,Urban Transit Corridor Project #826 (Gujarat),Central Division,GUJARAT,21.8642,83.3509,193.66,1856.19,2671.45,5,0,9,78,1,APPROVED,REJECTED,84.28,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1827,Industrial Zone Project #827 (Haryana),Central Division,HARYANA,18.5771,81.2877,46.36,429.03,587.89,3,2,11,25,1,PENDING,APPROVED,76.15,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1828,Bulk Water Pipeline Project #828 (Himachal Pradesh),Central Division,HIMACHAL PRADESH,20.8773,82.9934,176.59,1560.88,2263.01,2,0,27,64,0,APPROVED,APPROVED,65.26,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1829,Highway Project #829 (Jammu And Kashmir),Central Division,JAMMU AND KASHMIR,18.0328,82.9118,349.81,2562.45,3572.82,7,5,5,119,0,PENDING,PENDING,95.0,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1830,Freight Corridor Project #830 (Jharkhand),Central Division,JHARKHAND,19.0759,84.3797,313.65,3116.54,4452.42,5,3,19,3,0,APPROVED,APPROVED,64.13,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1831,Power Grid Line Project #831 (Karnataka),Central Division,KARNATAKA,19.7885,82.0313,190.85,1891.98,2597.98,0,1,4,28,0,APPROVED,APPROVED,28.12,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1832,Urban Transit Corridor Project #832 (Kerala),Central Division,KERALA,24.7081,76.1377,246.18,1749.58,2823.88,0,1,22,0,0,PENDING,APPROVED,54.58,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1833,Industrial Zone Project #833 (Lakshadweep),Central Division,LAKSHADWEEP,23.0507,80.9309,262.23,1982.36,2663.42,0,2,8,106,0,APPROVED,APPROVED,43.61,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1834,Bulk Water Pipeline Project #834 (Madhya Pradesh),Central Division,MADHYA PRADESH,21.1434,75.6422,234.99,2815.86,4090.66,2,5,28,49,0,APPROVED,APPROVED,67.9,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1835,Highway Project #835 (Maharashtra),Central Division,MAHARASHTRA,19.8112,73.6808,169.42,1962.06,2586.07,3,3,15,109,0,APPROVED,APPROVED,62.41,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1836,Freight Corridor Project #836 (Manipur),Central Division,MANIPUR,23.2538,79.8536,201.24,1618.92,2343.44,5,1,21,85,0,APPROVED,APPROVED,69.82,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1837,Power Grid Line Project #837 (Meghalaya),Central Division,MEGHALAYA,19.6997,80.4392,296.77,2562.29,4321.63,3,1,7,10,0,APPROVED,REJECTED,64.12,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1838,Urban Transit Corridor Project #838 (Mizoram),Central Division,MIZORAM,19.8382,77.3521,285.95,2164.54,3593.82,3,6,19,73,0,APPROVED,APPROVED,76.78,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1839,Industrial Zone Project #839 (Nagaland),Central Division,NAGALAND,18.0673,78.9759,141.58,1491.17,2531.97,4,2,13,58,0,PENDING,PENDING,82.1,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1840,Bulk Water Pipeline Project #840 (Odisha),Central Division,ODISHA,21.4061,82.1272,292.12,2764.92,3428.03,3,2,36,61,0,APPROVED,PENDING,80.03,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1841,Highway Project #841 (Puducherry),Central Division,PUDUCHERRY,22.1236,80.575,213.38,2141.85,3190.57,4,2,33,80,1,PENDING,APPROVED,95.0,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1842,Freight Corridor Project #842 (Punjab),Central Division,PUNJAB,20.204,82.9236,27.51,182.37,241.05,3,2,10,35,0,APPROVED,PENDING,59.74,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1843,Power Grid Line Project #843 (Rajasthan),Central Division,RAJASTHAN,23.3455,75.6516,42.21,434.38,651.85,2,2,32,55,0,APPROVED,APPROVED,65.87,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1844,Urban Transit Corridor Project #844 (Sikkim),Central Division,SIKKIM,25.5823,80.9368,101.97,873.22,1421.1,3,0,30,110,0,PENDING,REJECTED,95.0,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1845,Industrial Zone Project #845 (Tamil Nadu),Central Division,TAMIL NADU,11.8801,79.7673,326.37,3194.57,5276.22,4,1,33,89,0,PENDING,APPROVED,87.88,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1846,Bulk Water Pipeline Project #846 (Telangana),Central Division,TELANGANA,20.9309,79.7568,324.16,3072.41,4872.81,0,2,6,111,0,REJECTED,APPROVED,64.55,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1847,Highway Project #847 (Tripura),Central Division,TRIPURA,20.7029,80.9387,280.51,2717.84,4168.97,0,1,22,20,0,REJECTED,APPROVED,61.89,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1848,Freight Corridor Project #848 (Uttar Pradesh),Central Division,UTTAR PRADESH,25.7754,77.4783,270.34,3040.79,4411.88,2,3,6,12,0,PENDING,REJECTED,72.01,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1849,Power Grid Line Project #849 (Uttarakhand),Central Division,UTTARAKHAND,19.4558,82.0479,167.16,1165.11,1939.17,6,5,24,8,0,PENDING,PENDING,95.0,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1850,Urban Transit Corridor Project #850 (West Bengal),Central Division,WEST BENGAL,20.0123,80.0917,120.05,1435.3,1950.1,0,2,2,10,0,APPROVED,PENDING,36.55,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1851,Industrial Zone Project #851 (Andaman And Nicobar Islands),Central Division,ANDAMAN AND NICOBAR ISLANDS,19.8382,76.8551,31.03,276.18,458.76,4,4,19,74,0,APPROVED,APPROVED,73.67,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1852,Bulk Water Pipeline Project #852 (Andhra Pradesh),Central Division,ANDHRA PRADESH,21.4273,80.8753,222.1,1743.99,2634.16,7,1,33,69,0,REJECTED,PENDING,95.0,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1853,Highway Project #853 (Arunachal Pradesh),Central Division,ARUNACHAL PRADESH,19.2211,83.1429,223.91,2233.76,2911.98,3,4,29,0,0,APPROVED,APPROVED,65.31,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1854,Freight Corridor Project #854 (Assam),Central Division,ASSAM,25.8537,95.2639,275.14,2317.64,3096.07,1,4,16,117,0,APPROVED,REJECTED,77.52,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1855,Power Grid Line Project #855 (Bihar),Central Division,BIHAR,26.3516,83.6984,89.1,915.14,1344.34,2,1,9,69,0,PENDING,APPROVED,57.49,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1856,Urban Transit Corridor Project #856 (Chandigarh),Central Division,CHANDIGARH,24.097,78.5416,72.18,523.88,816.75,3,2,34,76,0,APPROVED,APPROVED,73.35,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1857,Industrial Zone Project #857 (Chhattisgarh),Central Division,CHHATTISGARH,22.81,76.9142,259.45,3009.14,3656.81,6,2,19,85,1,REJECTED,APPROVED,95.0,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1858,Bulk Water Pipeline Project #858 (Dadra And Nagar Haveli),Central Division,DADRA AND NAGAR HAVELI,19.7869,79.4814,225.92,1852.0,2632.62,3,4,17,55,0,APPROVED,APPROVED,63.84,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1859,Highway Project #859 (Daman And Diu),Central Division,DAMAN AND DIU,18.1932,82.7292,47.73,550.57,876.29,5,2,26,30,0,APPROVED,PENDING,81.33,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1860,Freight Corridor Project #860 (Delhi),Central Division,DELHI,24.5374,84.1708,192.18,2123.8,3506.87,0,3,35,85,1,REJECTED,APPROVED,95.0,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1861,Power Grid Line Project #861 (Goa),Central Division,GOA,21.35,79.24,309.3,2543.39,4260.25,1,0,22,36,0,PENDING,PENDING,72.1,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1862,Urban Transit Corridor Project #862 (Gujarat),Central Division,GUJARAT,18.085,80.1158,22.4,182.62,269.91,1,4,31,46,0,APPROVED,APPROVED,62.19,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1863,Industrial Zone Project #863 (Haryana),Central Division,HARYANA,19.8926,76.9069,133.58,1253.59,1698.07,4,3,9,90,1,PENDING,PENDING,95.0,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1864,Bulk Water Pipeline Project #864 (Himachal Pradesh),Central Division,HIMACHAL PRADESH,23.9129,76.8875,205.18,2348.2,3124.09,5,1,10,113,1,REJECTED,APPROVED,95.0,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1865,Highway Project #865 (Jammu And Kashmir),Central Division,JAMMU AND KASHMIR,24.987,82.3671,271.81,1840.33,2959.36,2,1,5,115,0,APPROVED,APPROVED,49.67,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1866,Freight Corridor Project #866 (Jharkhand),Central Division,JHARKHAND,20.0368,78.4442,123.12,1001.9,1576.23,2,2,33,77,1,REJECTED,PENDING,95.0,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1867,Power Grid Line Project #867 (Karnataka),Central Division,KARNATAKA,22.2504,79.9414,273.4,1666.39,2464.87,6,4,35,46,1,APPROVED,APPROVED,95.0,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1868,Urban Transit Corridor Project #868 (Kerala),Central Division,KERALA,18.4809,82.2177,104.94,710.96,892.95,3,2,36,68,0,APPROVED,APPROVED,76.24,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1869,Industrial Zone Project #869 (Lakshadweep),Central Division,LAKSHADWEEP,22.0842,78.5931,56.36,431.29,701.48,7,3,16,57,1,APPROVED,REJECTED,95.0,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1870,Bulk Water Pipeline Project #870 (Madhya Pradesh),Central Division,MADHYA PRADESH,23.2673,79.4193,291.15,3072.68,3806.31,4,1,11,35,0,PENDING,REJECTED,77.93,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1871,Highway Project #871 (Maharashtra),Central Division,MAHARASHTRA,19.3389,73.3649,220.14,2528.51,3647.63,4,2,20,31,0,APPROVED,APPROVED,63.76,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1872,Freight Corridor Project #872 (Manipur),Central Division,MANIPUR,22.325,84.9026,211.21,1770.22,2885.38,0,4,18,97,1,PENDING,APPROVED,81.43,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1873,Power Grid Line Project #873 (Meghalaya),Central Division,MEGHALAYA,25.008,77.6467,30.95,276.75,363.16,0,4,2,63,1,PENDING,PENDING,70.1,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1874,Urban Transit Corridor Project #874 (Mizoram),Central Division,MIZORAM,19.1862,77.201,322.18,2028.47,2437.27,6,4,17,70,0,PENDING,APPROVED,88.79,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1875,Industrial Zone Project #875 (Nagaland),Central Division,NAGALAND,24.9996,76.6062,270.28,1793.2,2653.79,2,1,18,41,0,APPROVED,APPROVED,50.0,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1876,Bulk Water Pipeline Project #876 (Odisha),Central Division,ODISHA,18.8159,81.1937,220.98,2026.43,2847.0,7,4,5,47,0,APPROVED,APPROVED,71.53,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1877,Highway Project #877 (Puducherry),Central Division,PUDUCHERRY,20.3937,76.2847,120.21,1036.58,1384.82,5,3,15,73,0,APPROVED,PENDING,78.49,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1878,Freight Corridor Project #878 (Punjab),Central Division,PUNJAB,21.4955,83.7441,239.07,1784.62,2260.7,6,2,7,113,0,PENDING,PENDING,89.56,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1879,Power Grid Line Project #879 (Rajasthan),Central Division,RAJASTHAN,18.2815,82.2723,160.64,1099.34,1465.53,5,1,17,80,1,APPROVED,APPROVED,78.38,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1880,Urban Transit Corridor Project #880 (Sikkim),Central Division,SIKKIM,24.3538,75.5484,296.17,3181.44,4018.2,3,3,11,29,1,PENDING,APPROVED,76.27,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1881,Industrial Zone Project #881 (Tamil Nadu),Central Division,TAMIL NADU,10.3232,80.1783,108.36,1178.5,1562.04,7,3,9,20,0,APPROVED,APPROVED,66.0,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1882,Bulk Water Pipeline Project #882 (Telangana),Central Division,TELANGANA,21.7311,75.8646,158.79,1721.12,2405.57,2,1,6,59,0,APPROVED,PENDING,50.26,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1883,Highway Project #883 (Tripura),Central Division,TRIPURA,23.7827,83.7551,201.94,2398.06,3391.68,5,5,0,12,0,APPROVED,APPROVED,55.38,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1884,Freight Corridor Project #884 (Uttar Pradesh),Central Division,UTTAR PRADESH,26.1171,77.8936,61.77,619.21,1006.29,0,6,35,0,0,REJECTED,APPROVED,90.6,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1885,Power Grid Line Project #885 (Uttarakhand),Central Division,UTTARAKHAND,22.2395,83.6525,215.12,1413.27,2101.33,2,3,20,64,0,APPROVED,PENDING,71.34,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1886,Urban Transit Corridor Project #886 (West Bengal),Central Division,WEST BENGAL,23.3823,75.208,218.69,1672.77,2566.2,5,1,36,110,0,PENDING,APPROVED,95.0,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1887,Industrial Zone Project #887 (Andaman And Nicobar Islands),Central Division,ANDAMAN AND NICOBAR ISLANDS,24.2408,83.3401,68.51,508.68,684.77,6,3,23,32,0,REJECTED,PENDING,95.0,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1888,Bulk Water Pipeline Project #888 (Andhra Pradesh),Central Division,ANDHRA PRADESH,19.0807,77.3834,278.39,3006.96,4144.16,6,1,24,37,0,PENDING,APPROVED,81.58,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1889,Highway Project #889 (Arunachal Pradesh),Central Division,ARUNACHAL PRADESH,21.2744,78.0838,29.55,318.57,441.8,7,1,6,24,0,PENDING,APPROVED,69.69,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1890,Freight Corridor Project #890 (Assam),Central Division,ASSAM,26.9379,94.6826,292.18,3158.65,4674.8,7,1,16,25,0,APPROVED,APPROVED,65.12,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1891,Power Grid Line Project #891 (Bihar),Central Division,BIHAR,25.0458,87.9255,177.12,1658.51,2705.15,1,1,28,76,0,PENDING,PENDING,83.12,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1892,Urban Transit Corridor Project #892 (Chandigarh),Central Division,CHANDIGARH,20.6354,84.7613,256.65,1861.92,3159.77,3,3,29,58,0,PENDING,REJECTED,95.0,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1893,Industrial Zone Project #893 (Chhattisgarh),Central Division,CHHATTISGARH,20.3748,80.4434,239.94,1771.25,2863.94,7,2,6,91,0,PENDING,PENDING,93.24,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1894,Bulk Water Pipeline Project #894 (Dadra And Nagar Haveli),Central Division,DADRA AND NAGAR HAVELI,18.789,79.9967,150.65,1431.09,2009.24,3,0,32,32,0,APPROVED,APPROVED,65.56,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1895,Highway Project #895 (Daman And Diu),Central Division,DAMAN AND DIU,20.0162,76.096,259.98,3037.76,4199.71,0,0,6,100,0,APPROVED,PENDING,45.03,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
PRJ_MST_1896,Freight Corridor Project #896 (Delhi),Central Division,DELHI,21.932,75.7613,71.42,652.95,925.2,0,5,23,40,1,PENDING,APPROVED,79.76,India_Statewise_Power_Infrastructure_Data_RBI kaggle.csv
